# thruster table: 0=Hover_FL; 1=Roof_FL; 2=Hover_FR; 3=Roof_FR; 4=Hover_RL; 5=Roof_RL; 6=Hover_RR; 7=Roof_RR; 8=Main_Rear; 9=Brake_Front; 10=Strafe_Front_Left; 11=Strafe_Back_Left; 12=Strafe_Front_Right; 13=Strafe_Back_Right
sample,time_s,thruster,reqThrottle,finalThrottle,appliedThrottle,forceN,reqPower,grantedPower,power01,ceiling,saturated,mountDirX,mountDirY,mountDirZ,targetDirX,targetDirY,targetDirZ,forceDirX,forceDirY,forceDirZ,gimbalAngle_deg
16,0.1614,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1185,-0.0203,0.9927,0.1185,-0.0203,0.9927,0.1185,-0.0203,0.00
16,0.1614,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1185,-0.0203,0.9927,0.1185,-0.0203,0.9927,0.1185,-0.0203,0.00
16,0.1614,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1185,0.0203,-0.9927,-0.1185,0.0203,-0.9927,-0.1185,0.0203,0.00
16,0.1614,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1185,0.0203,-0.9927,-0.1185,0.0203,-0.9927,-0.1185,0.0203,0.00
18,0.1814,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1186,0.9929,-0.0035,-0.1186,0.9929,-0.0035,-0.1183,0.9930,0.0000,0.20
18,0.1814,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1186,-0.9929,0.0035,0.1186,-0.9929,0.0035,0.1183,-0.9930,0.0000,0.20
18,0.1814,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1186,0.9929,-0.0035,-0.1186,0.9929,-0.0035,-0.1183,0.9930,0.0000,0.20
18,0.1814,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1186,-0.9929,0.0035,0.1186,-0.9929,0.0035,0.1183,-0.9930,0.0000,0.20
18,0.1814,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1186,0.9929,-0.0035,-0.1186,0.9929,-0.0035,-0.1183,0.9930,0.0000,0.20
18,0.1814,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1186,-0.9929,0.0035,0.1186,-0.9929,0.0035,0.1183,-0.9930,0.0000,0.20
18,0.1814,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1186,0.9929,-0.0035,-0.1186,0.9929,-0.0035,-0.1183,0.9930,0.0000,0.20
18,0.1814,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1186,-0.9929,0.0035,0.1186,-0.9929,0.0035,0.1183,-0.9930,0.0000,0.20
18,0.1814,8,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0198,0.0059,0.9998,0.0198,0.0059,0.9998,0.0198,0.0059,0.9998,0.00
18,0.1814,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0198,-0.0059,-0.9998,-0.0198,-0.0059,-0.9998,-0.0198,-0.0059,-0.9998,0.00
18,0.1814,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1185,-0.0204,0.9927,0.1185,-0.0204,0.9927,0.1185,-0.0204,0.00
18,0.1814,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1185,-0.0204,0.9927,0.1185,-0.0204,0.9927,0.1185,-0.0204,0.00
18,0.1814,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1185,0.0204,-0.9927,-0.1185,0.0204,-0.9927,-0.1185,0.0204,0.00
18,0.1814,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1185,0.0204,-0.9927,-0.1185,0.0204,-0.9927,-0.1185,0.0204,0.00
20,0.2014,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1186,0.9929,-0.0035,-0.1186,0.9929,-0.0035,-0.1183,0.9930,0.0000,0.20
20,0.2014,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1186,-0.9929,0.0035,0.1186,-0.9929,0.0035,0.1183,-0.9930,0.0000,0.20
20,0.2014,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1186,0.9929,-0.0035,-0.1186,0.9929,-0.0035,-0.1183,0.9930,0.0000,0.20
20,0.2014,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1186,-0.9929,0.0035,0.1186,-0.9929,0.0035,0.1183,-0.9930,0.0000,0.20
20,0.2014,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1186,0.9929,-0.0035,-0.1186,0.9929,-0.0035,-0.1183,0.9930,0.0000,0.20
20,0.2014,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1186,-0.9929,0.0035,0.1186,-0.9929,0.0035,0.1183,-0.9930,0.0000,0.20
20,0.2014,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1186,0.9929,-0.0035,-0.1186,0.9929,-0.0035,-0.1183,0.9930,0.0000,0.20
20,0.2014,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1186,-0.9929,0.0035,0.1186,-0.9929,0.0035,0.1183,-0.9930,0.0000,0.20
20,0.2014,8,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0199,0.0059,0.9998,0.0199,0.0059,0.9998,0.0199,0.0059,0.9998,0.00
20,0.2014,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0199,-0.0059,-0.9998,-0.0199,-0.0059,-0.9998,-0.0199,-0.0059,-0.9998,0.00
20,0.2014,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1185,-0.0204,0.9927,0.1185,-0.0204,0.9927,0.1185,-0.0204,0.00
20,0.2014,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1185,-0.0204,0.9927,0.1185,-0.0204,0.9927,0.1185,-0.0204,0.00
20,0.2014,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1185,0.0204,-0.9927,-0.1185,0.0204,-0.9927,-0.1185,0.0204,0.00
20,0.2014,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1185,0.0204,-0.9927,-0.1185,0.0204,-0.9927,-0.1185,0.0204,0.00
22,0.2214,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1186,0.9929,-0.0035,-0.1186,0.9929,-0.0035,-0.1183,0.9930,0.0000,0.20
22,0.2214,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1186,-0.9929,0.0035,0.1186,-0.9929,0.0035,0.1183,-0.9930,0.0000,0.20
22,0.2214,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1186,0.9929,-0.0035,-0.1186,0.9929,-0.0035,-0.1183,0.9930,0.0000,0.20
22,0.2214,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1186,-0.9929,0.0035,0.1186,-0.9929,0.0035,0.1183,-0.9930,0.0000,0.20
22,0.2214,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1186,0.9929,-0.0035,-0.1186,0.9929,-0.0035,-0.1183,0.9930,0.0000,0.20
22,0.2214,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1186,-0.9929,0.0035,0.1186,-0.9929,0.0035,0.1183,-0.9930,0.0000,0.20
22,0.2214,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1186,0.9929,-0.0035,-0.1186,0.9929,-0.0035,-0.1183,0.9930,0.0000,0.20
22,0.2214,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1186,-0.9929,0.0035,0.1186,-0.9929,0.0035,0.1183,-0.9930,0.0000,0.20
22,0.2214,8,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0199,0.0059,0.9998,0.0199,0.0059,0.9998,0.0199,0.0059,0.9998,0.00
22,0.2214,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0199,-0.0059,-0.9998,-0.0199,-0.0059,-0.9998,-0.0199,-0.0059,-0.9998,0.00
22,0.2214,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1185,-0.0205,0.9927,0.1185,-0.0205,0.9927,0.1185,-0.0205,0.00
22,0.2214,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1185,-0.0205,0.9927,0.1185,-0.0205,0.9927,0.1185,-0.0205,0.00
22,0.2214,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1185,0.0205,-0.9927,-0.1185,0.0205,-0.9927,-0.1185,0.0205,0.00
22,0.2214,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1185,0.0205,-0.9927,-0.1185,0.0205,-0.9927,-0.1185,0.0205,0.00
24,0.2414,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1189,0.9929,-0.0033,-0.1189,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
24,0.2414,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1189,-0.9929,0.0033,0.1189,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
24,0.2414,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1189,0.9929,-0.0033,-0.1189,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
24,0.2414,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1189,-0.9929,0.0033,0.1189,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
24,0.2414,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1189,0.9929,-0.0033,-0.1189,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
24,0.2414,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1189,-0.9929,0.0033,0.1189,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
24,0.2414,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1189,0.9929,-0.0033,-0.1189,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
24,0.2414,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1189,-0.9929,0.0033,0.1189,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
24,0.2414,8,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0199,0.0057,0.9998,0.0199,0.0057,0.9998,0.0199,0.0057,0.9998,0.00
24,0.2414,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0199,-0.0057,-0.9998,-0.0199,-0.0057,-0.9998,-0.0199,-0.0057,-0.9998,0.00
24,0.2414,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1188,-0.0204,0.9927,0.1188,-0.0204,0.9927,0.1188,-0.0204,0.00
24,0.2414,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1188,-0.0204,0.9927,0.1188,-0.0204,0.9927,0.1188,-0.0204,0.00
24,0.2414,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1188,0.0204,-0.9927,-0.1188,0.0204,-0.9927,-0.1188,0.0204,0.00
24,0.2414,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1188,0.0204,-0.9927,-0.1188,0.0204,-0.9927,-0.1188,0.0204,0.00
26,0.2614,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1190,0.9929,-0.0033,-0.1190,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
26,0.2614,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1190,-0.9929,0.0033,0.1190,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
26,0.2614,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1190,0.9929,-0.0033,-0.1190,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
26,0.2614,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1190,-0.9929,0.0033,0.1190,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
26,0.2614,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1190,0.9929,-0.0033,-0.1190,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
26,0.2614,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1190,-0.9929,0.0033,0.1190,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
26,0.2614,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1190,0.9929,-0.0033,-0.1190,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
26,0.2614,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1190,-0.9929,0.0033,0.1190,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
26,0.2614,8,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0198,0.0057,0.9998,0.0198,0.0057,0.9998,0.0198,0.0057,0.9998,0.00
26,0.2614,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0198,-0.0057,-0.9998,-0.0198,-0.0057,-0.9998,-0.0198,-0.0057,-0.9998,0.00
26,0.2614,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1189,-0.0203,0.9927,0.1189,-0.0203,0.9927,0.1189,-0.0203,0.00
26,0.2614,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1189,-0.0203,0.9927,0.1189,-0.0203,0.9927,0.1189,-0.0203,0.00
26,0.2614,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1189,0.0203,-0.9927,-0.1189,0.0203,-0.9927,-0.1189,0.0203,0.00
26,0.2614,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1189,0.0203,-0.9927,-0.1189,0.0203,-0.9927,-0.1189,0.0203,0.00
28,0.2814,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
28,0.2814,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
28,0.2814,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
28,0.2814,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
28,0.2814,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
28,0.2814,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
28,0.2814,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
28,0.2814,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
28,0.2814,8,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0196,0.0056,0.9998,0.0196,0.0056,0.9998,0.0196,0.0056,0.9998,0.00
28,0.2814,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0196,-0.0056,-0.9998,-0.0196,-0.0056,-0.9998,-0.0196,-0.0056,-0.9998,0.00
28,0.2814,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1190,-0.0201,0.9927,0.1190,-0.0201,0.9927,0.1190,-0.0201,0.00
28,0.2814,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1190,-0.0201,0.9927,0.1190,-0.0201,0.9927,0.1190,-0.0201,0.00
28,0.2814,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1190,0.0201,-0.9927,-0.1190,0.0201,-0.9927,-0.1190,0.0201,0.00
28,0.2814,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1190,0.0201,-0.9927,-0.1190,0.0201,-0.9927,-0.1190,0.0201,0.00
30,0.3014,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
30,0.3014,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
30,0.3014,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
30,0.3014,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
30,0.3014,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
30,0.3014,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
30,0.3014,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
30,0.3014,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
30,0.3014,8,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0194,0.0056,0.9998,0.0194,0.0056,0.9998,0.0194,0.0056,0.9998,0.00
30,0.3014,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0194,-0.0056,-0.9998,-0.0194,-0.0056,-0.9998,-0.0194,-0.0056,-0.9998,0.00
30,0.3014,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1190,-0.0199,0.9927,0.1190,-0.0199,0.9927,0.1190,-0.0199,0.00
30,0.3014,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1190,-0.0199,0.9927,0.1190,-0.0199,0.9927,0.1190,-0.0199,0.00
30,0.3014,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1190,0.0199,-0.9927,-0.1190,0.0199,-0.9927,-0.1190,0.0199,0.00
30,0.3014,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1190,0.0199,-0.9927,-0.1190,0.0199,-0.9927,-0.1190,0.0199,0.00
32,0.3214,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
32,0.3214,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
32,0.3214,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
32,0.3214,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
32,0.3214,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
32,0.3214,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
32,0.3214,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
32,0.3214,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
32,0.3214,8,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0192,0.0056,0.9998,0.0192,0.0056,0.9998,0.0192,0.0056,0.9998,0.00
32,0.3214,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0192,-0.0056,-0.9998,-0.0192,-0.0056,-0.9998,-0.0192,-0.0056,-0.9998,0.00
32,0.3214,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1190,-0.0197,0.9927,0.1190,-0.0197,0.9927,0.1190,-0.0197,0.00
32,0.3214,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1190,-0.0197,0.9927,0.1190,-0.0197,0.9927,0.1190,-0.0197,0.00
32,0.3214,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1190,0.0197,-0.9927,-0.1190,0.0197,-0.9927,-0.1190,0.0197,0.00
32,0.3214,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1190,0.0197,-0.9927,-0.1190,0.0197,-0.9927,-0.1190,0.0197,0.00
34,0.3414,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
34,0.3414,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
34,0.3414,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
34,0.3414,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
34,0.3414,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
34,0.3414,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
34,0.3414,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1191,0.9929,-0.0033,-0.1191,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
34,0.3414,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1191,-0.9929,0.0033,0.1191,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
34,0.3414,8,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.0190,0.0056,0.9998,0.0190,0.0056,0.9998,0.0190,0.0056,0.9998,0.00
34,0.3414,9,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.0190,-0.0056,-0.9998,-0.0190,-0.0056,-0.9998,-0.0190,-0.0056,-0.9998,0.00
34,0.3414,10,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1190,-0.0195,0.9927,0.1190,-0.0195,0.9927,0.1190,-0.0195,0.00
34,0.3414,11,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.9927,0.1190,-0.0195,0.9927,0.1190,-0.0195,0.9927,0.1190,-0.0195,0.00
34,0.3414,12,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1190,0.0195,-0.9927,-0.1190,0.0195,-0.9927,-0.1190,0.0195,0.00
34,0.3414,13,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.9927,-0.1190,0.0195,-0.9927,-0.1190,0.0195,-0.9927,-0.1190,0.0195,0.00
36,0.3614,0,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1190,0.9929,-0.0033,-0.1190,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
36,0.3614,1,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1190,-0.9929,0.0033,0.1190,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
36,0.3614,2,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1190,0.9929,-0.0033,-0.1190,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
36,0.3614,3,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1190,-0.9929,0.0033,0.1190,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
36,0.3614,4,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1190,0.9929,-0.0033,-0.1190,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
36,0.3614,5,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1190,-0.9929,0.0033,0.1190,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
36,0.3614,6,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,-0.1190,0.9929,-0.0033,-0.1190,0.9929,-0.0033,-0.1183,0.9930,0.0000,0.19
36,0.3614,7,0.0000,0.0000,0.0000,0.0,0.00,0.00,1.000,1.00,0,0.1190,-0.9929,0.0033,0.1190,-0.9929,0.0033,0.1183,-0.9930,0.0000,0.19
