sample,time_s,validNodes,averageQuality,reserveCurrent,reservePercent,reserveRechargeRate,reserveDrainRate,phaseSupportN,thrusterSupportN,automaticThrusterSupportN,manualThrusterSupportN,captureState,surfaceLoss,assistActive,weakSurface,raceSurface
6940,69.4014,4,1.000,99.750,0.9975,25.000,25.000,1008000.0,520000.0,520000.0,0.0,Full,0,1,0,1
6942,69.4214,4,1.000,99.791,0.9979,25.000,20.892,841125.9,174073.3,174073.3,0.0,Full,0,1,0,1
6944,69.4414,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,678178.3,678178.3,0.0,Full,0,1,0,1
6946,69.4614,4,1.000,99.750,0.9975,25.000,25.000,934641.4,578115.4,578115.4,0.0,Full,0,1,0,1
6948,69.4814,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,732466.3,732466.3,0.0,Full,0,1,0,1
6950,69.5014,4,1.000,99.750,0.9975,16.842,25.000,1102190.0,615413.8,615413.8,0.0,Full,0,1,0,1
6952,69.5214,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,982471.4,982471.4,0.0,Full,0,1,0,1
6954,69.5414,4,1.000,99.750,0.9975,25.000,25.000,907429.4,493985.9,493985.9,0.0,Full,0,1,0,1
6956,69.5614,4,1.000,99.750,0.9975,25.000,25.000,1047501.0,770404.3,770404.3,0.0,Full,0,1,0,1
6958,69.5814,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,897218.4,897218.4,0.0,Full,0,1,0,1
6960,69.6014,4,1.000,99.825,0.9983,25.000,17.477,876196.3,471598.6,471598.6,0.0,Full,0,1,0,1
6962,69.6214,4,1.000,99.765,0.9976,25.000,23.542,926575.9,569092.6,569092.6,0.0,Full,0,1,0,1
6964,69.6414,4,1.000,99.750,0.9975,25.000,25.000,1058446.0,489019.7,489019.7,0.0,Full,0,1,0,1
6966,69.6614,4,1.000,99.754,0.9975,25.000,24.557,752530.6,504465.4,504465.4,0.0,Full,0,1,0,1
6968,69.6814,4,1.000,99.750,0.9975,25.000,25.000,809652.0,283748.1,283748.1,0.0,Full,0,1,0,1
6970,69.7014,4,1.000,99.844,0.9984,24.576,15.620,730814.3,176179.0,176179.0,0.0,Full,0,1,0,1
6972,69.7214,4,1.000,99.750,0.9975,25.000,25.000,1014112.0,520000.0,520000.0,0.0,Full,0,1,0,1
6974,69.7414,4,1.000,99.897,0.9990,21.191,10.259,580727.1,0.0,0.0,0.0,Full,0,0,0,1
6976,69.7614,4,1.000,99.750,0.9975,25.000,25.000,738832.8,519475.9,519475.9,0.0,Full,0,1,0,1
6978,69.7814,4,1.000,99.871,0.9987,18.590,12.868,924304.2,271854.2,271854.2,0.0,Full,0,1,0,1
6980,69.8014,4,1.000,99.750,0.9975,1.706,25.000,830584.9,478518.7,478518.7,0.0,Full,0,1,0,1
6982,69.8214,4,1.000,99.878,0.9988,25.000,12.214,742009.3,335175.5,335175.5,0.0,Full,0,1,0,1
6984,69.8414,4,1.000,99.750,0.9975,11.354,25.000,804573.7,311813.9,311813.9,0.0,Full,0,1,0,1
6986,69.8614,4,1.000,99.833,0.9983,25.000,16.683,667841.8,260000.0,260000.0,0.0,Full,0,1,0,1
6988,69.8814,4,1.000,99.771,0.9977,25.000,22.876,601681.8,520000.0,520000.0,0.0,Full,0,1,0,1
6990,69.9014,4,1.000,99.750,0.9975,11.315,25.000,996759.5,579086.0,579086.0,0.0,Full,0,1,0,1
6992,69.9214,4,1.000,99.750,0.9975,4.389,25.000,887489.9,779759.1,779759.1,0.0,Full,0,1,0,1
6994,69.9414,4,1.000,99.750,0.9975,25.000,25.000,1092000.0,564777.6,564777.6,0.0,Full,0,1,0,1
6996,69.9614,4,1.000,99.788,0.9979,23.873,21.196,937808.8,272682.6,272682.6,0.0,Full,0,1,0,1
6998,69.9814,4,1.000,99.750,0.9975,16.206,25.000,946621.3,702483.5,702483.5,0.0,Full,0,1,0,1
7000,70.0014,4,1.000,99.750,0.9975,25.000,25.000,1007233.0,722216.6,722216.6,0.0,Full,0,1,0,1
7002,70.0214,4,1.000,99.750,0.9975,25.000,25.000,1005729.0,354643.5,354643.5,0.0,Full,0,1,0,1
7004,70.0414,4,1.000,99.750,0.9975,25.000,25.000,753746.9,259999.7,259999.7,0.0,Full,0,1,0,1
7006,70.0614,4,1.000,99.816,0.9982,25.000,18.434,960141.4,719827.6,719827.6,0.0,Full,0,1,0,1
7008,70.0814,4,1.000,99.750,0.9975,25.000,25.000,1019301.0,616691.9,616691.9,0.0,Full,0,1,0,1
7010,70.1014,4,1.000,99.750,0.9975,25.000,25.000,1117582.0,520000.0,520000.0,0.0,Full,0,1,0,1
7012,70.1214,4,1.000,99.750,0.9975,25.000,25.000,1154843.0,778205.1,778205.1,0.0,Full,0,1,0,1
7014,70.1414,4,1.000,99.750,0.9975,25.000,25.000,1079891.0,568980.8,568980.8,0.0,Full,0,1,0,1
7016,70.1614,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1037154.0,1037154.0,0.0,Full,0,1,0,1
7018,70.1814,4,1.000,99.750,0.9975,14.716,25.000,1092000.0,663313.8,663313.8,0.0,Full,0,1,0,1
7020,70.2014,4,1.000,99.750,0.9975,25.000,25.000,935943.3,520000.0,520000.0,0.0,Full,0,1,0,1
7022,70.2214,4,1.000,99.750,0.9975,25.000,25.000,1092000.0,493820.3,493820.3,0.0,Full,0,1,0,1
7024,70.2414,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,618555.1,618555.1,0.0,Full,0,1,0,1
7026,70.2614,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,1040000.0,1040000.0,0.0,Full,0,1,0,1
7028,70.2814,4,1.000,99.750,0.9975,25.000,25.000,1041089.0,520000.0,520000.0,0.0,Full,0,1,0,1
7030,70.3014,4,1.000,99.848,0.9985,25.000,15.215,890937.9,260000.0,260000.0,0.0,Full,0,1,0,1
7032,70.3214,4,1.000,99.837,0.9984,25.000,16.260,601798.3,260000.0,260000.0,0.0,Full,0,1,0,1
7034,70.3414,4,1.000,99.750,0.9975,25.000,25.000,1176000.0,985586.4,985586.4,0.0,Full,0,1,0,1
7036,70.3614,4,1.000,99.794,0.9979,25.000,20.600,947412.8,519792.9,519792.9,0.0,Full,0,1,0,1
7038,70.3814,4,1.000,99.765,0.9977,21.528,23.492,854102.5,318654.2,318654.2,0.0,Full,0,1,0,1
7040,70.4014,4,1.000,99.750,0.9975,25.000,25.000,914549.1,334812.6,334812.6,0.0,Full,0,1,0,1
7042,70.4214,4,1.000,99.840,0.9984,25.000,16.018,900116.3,408171.8,408171.8,0.0,Full,0,1,0,1
7044,70.4414,4,1.000,99.750,0.9975,19.504,25.000,1016173.0,276478.9,276478.9,0.0,Full,0,1,0,1
