sample,time_s,aeroMode,airDensity,windX,windY,windZ,turbX,turbY,turbZ,dragMult,liftMult,downforceMult,geMult,relAirX,relAirY,relAirZ,relAirLocalX,relAirLocalY,relAirLocalZ,airSpeed_ms,dynPressure_pa,bodyDragN,bodyLiftN,surfDragN,surfLiftN,geForceN,totalForceN,totalTorqueNm,copX,copY,copZ,aoa_deg,sideSlip_deg,aeroAccelG,forceClamped,torqueClamped,rejectedValues
636,6.3614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-4.77,65.17,184.11,1.27,4.29,195.32,195.37,23378.0,51404.8,0.0,0.0,0.0,46756.1,106744.2,33467.0,9390.874,144.927,12573.000,-1.26,0.37,0.989,0,0,0
638,6.3814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-4.90,64.94,184.95,1.20,4.07,196.03,196.08,23548.3,51782.0,0.0,0.0,0.0,47025.6,107457.0,33712.1,9390.776,146.229,12576.690,-1.19,0.35,0.996,0,0,0
640,6.4014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.02,65.18,185.57,1.08,5.12,196.67,196.74,23708.6,52122.0,0.0,0.0,0.0,47417.1,108263.2,33959.6,9390.675,147.545,12580.400,-1.49,0.31,1.003,0,0,0
642,6.4214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.12,64.97,186.39,0.94,5.55,197.37,197.45,23880.3,52493.9,0.0,0.0,0.0,47758.1,109050.6,34223.5,9390.574,148.851,12584.120,-1.61,0.27,1.011,0,0,0
644,6.4414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.22,64.56,187.28,0.82,5.26,198.09,198.16,24052.1,52876.5,0.0,0.0,0.0,48104.1,109833.1,34454.6,9390.469,150.145,12587.870,-1.52,0.24,1.018,0,0,0
646,6.4614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.30,64.29,188.12,0.69,4.88,198.81,198.87,24224.8,53261.8,0.0,0.0,0.0,48449.4,110616.9,34711.6,9390.364,151.433,12591.620,-1.41,0.20,1.025,0,0,0
648,6.4814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.38,63.82,189.03,0.61,4.99,199.52,199.58,24397.7,53641.1,0.0,0.0,0.0,48795.3,111408.0,34951.4,9390.256,152.717,12595.400,-1.43,0.17,1.032,0,0,0
650,6.5014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.45,63.18,189.99,0.47,5.13,200.22,200.29,24571.3,54021.1,0.0,0.0,0.0,49142.4,112202.2,35200.6,9390.149,153.993,12599.200,-1.47,0.13,1.040,0,0,0
652,6.5214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.51,63.24,190.72,0.46,4.86,200.94,201.00,24746.5,54410.2,0.0,0.0,0.0,49493.0,112998.8,35454.7,9390.036,155.259,12603.000,-1.39,0.13,1.047,0,0,0
654,6.5414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.57,62.88,191.58,0.40,5.18,201.65,201.71,24921.5,54790.9,0.0,0.0,0.0,49842.2,113800.9,35706.2,9389.924,156.523,12606.830,-1.47,0.11,1.055,0,0,0
656,6.5614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.62,62.46,192.46,0.31,5.08,202.36,202.42,25097.0,55178.4,0.0,0.0,0.0,50193.8,114601.3,35953.9,9389.813,157.779,12610.680,-1.44,0.09,1.062,0,0,0
658,6.5814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.67,62.35,193.25,0.31,5.25,203.07,203.13,25273.8,55565.3,0.0,0.0,0.0,50547.5,115410.9,36207.2,9389.695,159.025,12614.540,-1.48,0.09,1.070,0,0,0
660,6.6014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.71,61.67,194.20,0.28,4.59,203.79,203.84,25450.0,55961.6,0.0,0.0,0.0,50899.0,116206.3,36449.7,9389.579,160.264,12618.420,-1.29,0.08,1.077,0,0,0
662,6.6214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.76,61.71,194.94,0.32,5.60,204.47,204.55,25627.7,56338.7,0.0,0.0,0.0,51254.5,117030.4,36711.6,9389.459,161.507,12622.320,-1.57,0.09,1.085,0,0,0
664,6.6414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.80,60.89,195.93,0.27,5.90,205.17,205.26,25805.0,56724.3,0.0,0.0,0.0,51609.9,117844.7,36979.3,9389.341,162.735,12626.240,-1.65,0.08,1.092,0,0,0
666,6.6614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.84,60.29,196.86,0.15,5.65,205.89,205.97,25983.3,57120.3,0.0,0.0,0.0,51965.5,118654.1,37244.3,9389.225,163.947,12630.170,-1.57,0.04,1.100,0,0,0
668,6.6814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.87,59.53,197.82,0.06,5.71,206.59,206.67,26161.9,57512.4,0.0,0.0,0.0,52323.9,119471.6,37483.9,9389.108,165.146,12634.120,-1.58,0.02,1.107,0,0,0
670,6.7014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.90,59.23,198.66,-0.05,5.42,207.31,207.38,26342.4,57913.8,0.0,0.0,0.0,52683.5,120290.4,37739.8,9388.992,166.330,12638.090,-1.50,-0.02,1.115,0,0,0
672,6.7214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.91,58.49,199.61,-0.13,4.98,208.03,208.09,26522.0,58315.1,0.0,0.0,0.0,53043.6,121105.3,37999.6,9388.871,167.505,12642.080,-1.37,-0.04,1.122,0,0,0
674,6.7414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.91,57.75,200.56,-0.26,4.26,208.75,208.80,26702.9,58721.9,0.0,0.0,0.0,53405.7,121923.1,38232.3,9388.751,168.664,12646.090,-1.17,-0.07,1.130,0,0,0
676,6.7614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.92,57.38,201.41,-0.37,5.76,209.43,209.51,26884.5,59101.1,0.0,0.0,0.0,53767.4,122769.1,38527.2,9388.624,169.826,12650.120,-1.57,-0.10,1.138,0,0,0
678,6.7814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.90,57.12,202.19,-0.69,5.73,210.11,210.19,27059.9,59486.8,0.0,0.0,0.0,54115.8,123567.2,38768.9,9388.501,170.970,12654.160,-1.56,-0.19,1.145,0,0,0
680,6.8014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.85,56.04,203.23,-1.17,4.77,210.83,210.89,27241.0,59897.7,0.0,0.0,0.0,54479.2,124382.1,38998.4,9388.377,172.097,12658.220,-1.30,-0.32,1.153,0,0,0
682,6.8214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.76,55.41,204.13,-1.83,5.21,211.52,211.60,27423.6,60290.8,0.0,0.0,0.0,54843.6,125219.1,39276.4,9388.262,173.213,12662.300,-1.41,-0.49,1.160,0,0,0
684,6.8414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.61,54.46,205.12,-2.49,5.82,212.21,212.30,27607.0,60681.5,0.0,0.0,0.0,55209.0,126061.5,39556.0,9388.152,174.316,12666.400,-1.57,-0.67,1.168,0,0,0
686,6.8614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.41,53.26,206.17,-3.10,5.80,212.90,213.01,27789.8,61079.4,0.0,0.0,0.0,55577.6,126896.3,39812.6,9388.045,175.394,12670.520,-1.56,-0.83,1.176,0,0,0
688,6.8814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-5.16,52.77,207.03,-3.62,6.59,213.58,213.71,27974.2,61467.2,0.0,0.0,0.0,55947.7,127749.0,40097.1,9387.943,176.457,12674.660,-1.77,-0.97,1.184,0,0,0
690,6.9014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-4.86,51.71,208.02,-4.04,6.74,214.27,214.41,28158.0,61864.8,0.0,0.0,0.0,56315.2,128588.2,40359.8,9387.849,177.506,12678.820,-1.80,-1.08,1.192,0,0,0
692,6.9214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-4.53,50.62,209.02,-4.32,7.00,214.95,215.11,28342.2,62262.0,0.0,0.0,0.0,56684.3,129432.6,40632.8,9387.755,178.533,12683.000,-1.86,-1.15,1.199,0,0,0
694,6.9414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-4.19,51.20,209.56,-4.43,9.29,215.52,215.77,28515.4,62592.0,0.0,0.0,0.0,57020.4,130259.8,40970.9,9387.659,179.561,12687.190,-2.47,-1.18,1.207,0,0,0
696,6.9614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-3.83,49.76,210.62,-4.57,11.10,216.12,216.46,28697.6,62942.0,0.0,0.0,0.0,57381.5,131133.4,41325.0,9387.574,180.579,12691.400,-2.94,-1.21,1.215,0,0,0
698,6.9814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-3.46,48.74,211.59,-4.63,12.10,216.77,217.16,28885.0,63322.8,0.0,0.0,0.0,57748.1,132009.6,41649.4,9387.493,181.565,12695.640,-3.19,-1.22,1.223,0,0,0
700,7.0014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-3.09,47.80,212.52,-4.53,13.36,217.39,217.85,29068.0,63684.2,0.0,0.0,0.0,58123.4,132893.6,41994.3,9387.414,182.539,12699.890,-3.52,-1.19,1.232,0,0,0
702,7.0214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-2.72,46.73,213.48,-4.51,13.49,218.09,218.55,29255.8,64093.2,0.0,0.0,0.0,58491.2,133748.5,42274.2,9387.342,183.481,12704.160,-3.54,-1.18,1.239,0,0,0
704,7.0414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-2.34,45.22,214.51,-4.62,12.79,218.82,219.24,29440.2,64521.7,0.0,0.0,0.0,58872.7,134577.8,42487.8,9387.278,184.396,12708.440,-3.34,-1.21,1.247,0,0,0
706,7.0614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-2.03,44.15,215.48,-4.63,14.28,219.46,219.97,29636.7,64901.0,0.0,0.0,0.0,59259.8,135519.6,42871.7,9387.214,185.298,12712.750,-3.72,-1.21,1.256,0,0,0
708,7.0814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-1.63,42.68,216.48,-4.78,15.12,220.09,220.66,29822.0,65274.3,0.0,0.0,0.0,59625.1,136390.6,43196.2,9387.161,186.170,12717.090,-3.93,-1.24,1.264,0,0,0
710,7.1014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-1.24,41.61,217.41,-5.38,14.68,220.81,221.36,30012.6,65702.3,0.0,0.0,0.0,60015.8,137248.8,43428.0,9387.130,187.014,12721.430,-3.80,-1.40,1.272,0,0,0
712,7.1214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-0.76,39.85,218.44,-5.94,13.85,221.53,222.04,30197.9,66132.8,0.0,0.0,0.0,60384.2,138059.5,43640.6,9387.108,187.824,12725.800,-3.58,-1.54,1.279,0,0,0
714,7.1414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,-0.33,38.59,219.35,-6.24,12.43,222.28,222.72,30382.3,66582.9,0.0,0.0,0.0,0.0,66582.9,43800.5,9387.090,188.603,12730.180,-3.20,-1.61,0.617,0,0,0
716,7.1614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.20,37.16,220.30,-6.46,11.43,223.02,223.41,30570.5,67024.4,0.0,0.0,0.0,0.0,67024.4,43999.8,9387.084,189.355,12734.580,-2.93,-1.66,0.621,0,0,0
718,7.1814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.74,35.73,221.23,-6.67,10.73,223.74,224.10,30760.5,67459.6,0.0,0.0,0.0,0.0,67459.6,44238.2,9387.091,190.080,12739.000,-2.74,-1.71,0.625,0,0,0
720,7.2014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,1.00,34.49,222.15,-7.20,10.00,224.47,224.81,30955.7,67899.3,0.0,0.0,0.0,0.0,67899.3,44468.6,9387.104,190.776,12743.450,-2.55,-1.84,0.629,0,0,0
722,7.2214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.98,32.92,223.11,-8.20,8.93,225.20,225.53,31153.5,68341.0,0.0,0.0,0.0,0.0,68341.0,44686.7,9387.114,191.443,12747.910,-2.27,-2.09,0.633,0,0,0
724,7.2414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.93,31.64,224.02,-9.38,7.83,225.91,226.25,31352.0,68774.8,0.0,0.0,0.0,0.0,68774.8,44916.4,9387.120,192.082,12752.380,-1.99,-2.38,0.637,0,0,0
726,7.2614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.82,30.56,224.90,-10.72,8.13,226.57,226.97,31553.0,69175.6,0.0,0.0,0.0,0.0,69175.6,45194.1,9387.130,192.701,12756.880,-2.05,-2.71,0.641,0,0,0
728,7.2814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.70,28.90,225.84,-12.15,8.87,227.19,227.68,31751.9,69553.6,0.0,0.0,0.0,0.0,69553.6,45478.2,9387.144,193.299,12761.400,-2.24,-3.06,0.645,0,0,0
730,7.3014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.63,27.83,226.70,-13.21,10.58,227.78,228.40,31953.2,69917.3,0.0,0.0,0.0,0.0,69917.3,45832.1,9387.155,193.874,12765.930,-2.66,-3.32,0.648,0,0,0
732,7.3214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.49,26.61,227.56,-14.61,11.00,228.38,229.11,32150.7,70289.8,0.0,0.0,0.0,0.0,70289.8,46095.3,9387.174,194.420,12770.490,-2.76,-3.66,0.651,0,0,0
734,7.3414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.40,24.93,228.46,-16.06,10.42,229.02,229.82,32350.5,70689.6,0.0,0.0,0.0,0.0,70689.6,46336.0,9387.193,194.935,12775.050,-2.60,-4.01,0.655,0,0,0
736,7.3614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.32,23.25,229.36,-17.34,10.08,229.66,230.53,32551.0,71086.2,0.0,0.0,0.0,0.0,71086.2,46574.8,9387.213,195.418,12779.640,-2.51,-4.32,0.659,0,0,0
738,7.3814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.14,21.56,230.24,-18.74,10.00,230.27,231.25,32754.0,71472.3,0.0,0.0,0.0,0.0,71472.3,46821.2,9387.229,195.869,12784.250,-2.49,-4.65,0.662,0,0,0
740,7.4014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.11,20.06,231.08,-19.75,10.10,230.89,231.95,32953.2,71860.3,0.0,0.0,0.0,0.0,71860.3,47094.5,9387.243,196.287,12788.870,-2.51,-4.89,0.666,0,0,0
742,7.4214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.11,18.37,231.92,-20.58,10.04,231.52,232.65,33151.1,72256.5,0.0,0.0,0.0,0.0,72256.5,47350.5,9387.257,196.672,12793.510,-2.48,-5.08,0.670,0,0,0
744,7.4414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.13,16.67,232.74,-21.25,10.23,232.14,233.33,33347.1,72648.8,0.0,0.0,0.0,0.0,72648.8,47622.8,9387.271,197.025,12798.160,-2.52,-5.23,0.673,0,0,0
746,7.4614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.18,14.97,233.53,-21.80,10.69,232.75,234.01,33541.9,73036.2,0.0,0.0,0.0,0.0,73036.2,47913.5,9387.287,197.344,12802.830,-2.63,-5.35,0.677,0,0,0
748,7.4814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.26,13.26,234.31,-22.27,11.40,233.35,234.69,33735.7,73416.7,0.0,0.0,0.0,0.0,73416.7,48220.1,9387.304,197.630,12807.520,-2.80,-5.45,0.680,0,0,0
750,7.5014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.33,11.53,235.07,-22.68,12.37,233.94,235.36,33928.3,73787.7,0.0,0.0,0.0,0.0,73787.7,48541.2,9387.322,197.882,12812.230,-3.03,-5.54,0.684,0,0,0
752,7.5214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.40,9.80,235.82,-23.05,13.58,234.50,236.02,34120.2,74148.5,0.0,0.0,0.0,0.0,74148.5,48885.1,9387.342,198.100,12816.950,-3.31,-5.61,0.687,0,0,0
754,7.5414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.48,8.06,236.56,-23.36,15.04,235.06,236.69,34314.4,74503.5,0.0,0.0,0.0,0.0,74503.5,49258.4,9387.363,198.285,12821.680,-3.66,-5.68,0.690,0,0,0
756,7.5614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.55,6.30,237.29,-23.63,16.72,235.61,237.38,34513.3,74856.1,0.0,0.0,0.0,0.0,74856.1,49668.0,9387.386,198.434,12826.440,-4.06,-5.73,0.694,0,0,0
758,7.5814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.63,4.53,238.04,-23.84,18.63,236.16,238.09,34719.9,75211.1,0.0,0.0,0.0,0.0,75211.1,50123.2,9387.408,198.549,12831.200,-4.51,-5.76,0.697,0,0,0
760,7.6014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.70,2.75,238.82,-23.97,20.73,236.72,238.84,34938.5,75577.7,0.0,0.0,0.0,0.0,75577.7,50639.3,9387.434,198.628,12835.990,-5.00,-5.78,0.700,0,0,0
762,7.6214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.77,0.95,239.64,-23.97,23.01,237.33,239.64,35175.5,75971.7,0.0,0.0,0.0,0.0,75971.7,51232.3,9387.460,198.672,12840.790,-5.54,-5.77,0.704,0,0,0
764,7.6414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.86,-0.88,240.52,-23.79,25.46,237.98,240.52,35433.0,76398.2,0.0,0.0,0.0,0.0,76398.2,51893.7,9387.487,198.679,12845.610,-6.11,-5.71,0.708,0,0,0
766,7.6614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,0.98,-2.72,241.41,-23.44,28.05,238.65,241.43,35701.7,76836.0,0.0,0.0,0.0,0.0,76836.0,52628.6,9387.517,198.650,12850.450,-6.70,-5.61,0.712,0,0,0
768,7.6814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,1.14,-4.40,242.29,-22.74,30.64,239.31,242.34,35970.5,77279.4,0.0,0.0,0.0,0.0,77279.4,53408.2,9387.548,198.585,12855.300,-7.30,-5.43,0.716,0,0,0
770,7.7014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,1.32,-5.83,243.16,-21.41,32.62,240.08,243.23,36236.4,77783.9,0.0,0.0,0.0,0.0,77783.9,54138.1,9387.579,198.486,12860.170,-7.74,-5.10,0.721,0,0,0
772,7.7214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,1.50,-7.04,243.98,-19.41,33.11,241.05,244.09,36492.0,78406.6,0.0,0.0,0.0,0.0,78406.6,54627.0,9387.610,198.356,12865.050,-7.82,-4.60,0.727,0,0,0
774,7.7414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,1.62,-8.20,244.62,-17.17,31.90,242.06,244.76,36693.5,79044.7,0.0,0.0,0.0,0.0,79044.7,54779.1,9387.641,198.195,12869.940,-7.51,-4.06,0.733,0,0,0
776,7.7614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,1.65,-8.52,245.14,-15.11,30.00,242.98,245.29,36853.6,79623.1,0.0,0.0,0.0,0.0,79623.1,54756.0,9387.671,198.019,12874.830,-7.04,-3.56,0.738,0,0,0
778,7.7814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,1.77,-8.38,245.59,-12.95,28.48,243.74,245.74,36987.3,80103.8,0.0,0.0,0.0,0.0,80103.8,54768.1,9387.708,197.846,12879.740,-6.66,-3.04,0.742,0,0,0
780,7.8014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,1.84,-8.09,246.04,-11.16,25.73,244.58,246.18,37120.0,80637.6,0.0,0.0,0.0,0.0,80637.6,54630.6,9387.749,197.671,12884.640,-6.00,-2.61,0.747,0,0,0
782,7.8214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,1.85,-7.58,246.30,-9.42,24.23,245.05,246.43,37194.9,80943.5,0.0,0.0,0.0,0.0,80943.5,54572.8,9387.786,197.509,12889.560,-5.65,-2.20,0.750,0,0,0
784,7.8414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,1.86,-7.03,246.48,-7.79,22.88,245.40,246.59,37243.7,81168.8,0.0,0.0,0.0,0.0,81168.8,54511.1,9387.822,197.358,12894.480,-5.33,-1.82,0.752,0,0,0
786,7.8614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,1.86,-6.49,246.57,-6.25,21.60,245.64,246.67,37266.8,81321.1,0.0,0.0,0.0,0.0,81321.1,54420.4,9387.859,197.218,12899.410,-5.03,-1.46,0.754,0,0,0
788,7.8814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,2.07,-5.27,246.75,-4.27,21.46,245.85,246.82,37312.6,81457.8,0.0,0.0,0.0,0.0,81457.8,54489.5,9387.897,197.101,12904.340,-4.99,-0.99,0.755,0,0,0
790,7.9014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,2.15,-5.00,246.76,-2.37,20.37,245.96,246.82,37312.4,81532.5,0.0,0.0,0.0,0.0,81532.5,54378.7,9387.942,196.991,12909.270,-4.73,-0.55,0.756,0,0,0
792,7.9214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,2.14,-5.16,246.60,-0.50,18.85,245.94,246.66,37265.0,81512.7,0.0,0.0,0.0,0.0,81512.7,54170.5,9387.985,196.883,12914.200,-4.38,-0.12,0.755,0,0,0
794,7.9414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,2.16,-4.44,246.49,0.96,17.39,245.92,246.54,37228.4,81500.1,0.0,0.0,0.0,0.0,81500.1,53985.9,9388.033,196.785,12919.120,-4.04,0.22,0.755,0,0,0
796,7.9614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,2.27,-3.60,246.52,2.53,18.02,245.89,246.56,37234.6,81477.1,0.0,0.0,0.0,0.0,81477.1,54049.6,9388.081,196.708,12924.050,-4.19,0.59,0.755,0,0,0
798,7.9814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,2.32,-3.40,246.59,4.31,18.07,245.92,246.62,37253.0,81499.0,0.0,0.0,0.0,0.0,81499.0,54069.9,9388.128,196.641,12928.980,-4.20,1.01,0.755,0,0,0
800,8.0014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,2.35,-2.92,246.71,5.72,16.49,246.12,246.74,37288.4,81629.5,0.0,0.0,0.0,0.0,81629.5,53972.9,9388.180,196.572,12933.910,-3.83,1.33,0.756,0,0,0
802,8.0214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,2.35,-2.67,246.89,6.94,14.05,246.42,246.92,37343.8,81828.6,0.0,0.0,0.0,0.0,81828.6,53850.6,9388.232,196.510,12938.840,-3.26,1.61,0.758,0,0,0
804,8.0414,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,2.36,-2.32,247.16,7.82,14.53,246.63,247.19,37424.1,81969.6,0.0,0.0,0.0,0.0,81969.6,53988.8,9388.288,196.463,12943.780,-3.37,1.82,0.760,0,0,0
806,8.0614,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,2.35,-2.81,247.47,8.79,13.64,246.97,247.50,37519.9,82192.1,0.0,0.0,0.0,0.0,82192.1,54050.2,9388.339,196.408,12948.730,-3.16,2.04,0.762,0,0,0
808,8.0814,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,2.40,-1.45,247.88,9.58,11.54,247.44,247.89,37638.9,82505.0,0.0,0.0,0.0,0.0,82505.0,54071.3,9388.395,196.360,12953.670,-2.67,2.22,0.765,0,0,0
810,8.1014,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,2.38,-1.85,248.37,10.26,9.31,248.01,248.39,37790.7,82883.1,0.0,0.0,0.0,0.0,82883.1,54167.3,9388.446,196.317,12958.630,-2.15,2.37,0.768,0,0,0
812,8.1214,1,1.2250,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000,1.000,1.000,2.37,-1.31,248.95,10.75,9.67,248.54,248.96,37964.0,83241.7,0.0,0.0,0.0,0.0,83241.7,54422.7,9388.496,196.288,12963.610,-2.23,2.48,0.771,0,0,0
