# capacities: continuous 640000 N, highLoad 1280000 N, emergency 4480000 N. band: 0 Continuous 1 Performance 2 Extreme 3 Emergency 4 Saturated
sample,time_s,band,appliedCmdAvg,rawDemandAvg,requiredLoadN,dynamicLoadN,contReserveN,highReserveN,emergReserveN,curvReqMs2,curvAppliedMs2,curvClamped,availAccelMs2,accelReserveMs2,normalRate_degs,adhesionAccelMs2,adhesionForceN,adhesionLimited,airStability01,aeroN,grounded
358,3.581,0,0.000,0.000,20773,20773,619228,1259228,4459228,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,20773,1
360,3.601,0,0.000,0.000,21135,21135,618865,1258865,4458865,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,21135,1
362,3.621,0,0.000,0.000,21499,21499,618501,1258501,4458501,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,21499,1
364,3.641,0,0.000,0.000,21875,21875,618125,1258125,4458125,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,21875,1
366,3.661,0,0.000,0.000,22250,22250,617750,1257750,4457751,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,22250,1
368,3.681,0,0.000,0.000,22626,22626,617374,1257374,4457374,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,22626,1
370,3.701,0,0.000,0.000,23006,23006,616994,1256994,4456995,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,23006,1
372,3.721,0,0.000,0.000,23388,23388,616612,1256612,4456613,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,23388,1
374,3.741,0,0.000,0.000,23764,23764,616236,1256236,4456236,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,23764,1
376,3.761,0,0.000,0.000,24145,24145,615855,1255855,4455855,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,24145,1
378,3.781,0,0.000,0.000,24536,24536,615464,1255464,4455464,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,24536,1
380,3.801,0,0.000,0.000,24922,24922,615078,1255078,4455078,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,24922,1
382,3.821,0,0.000,0.000,25317,25317,614683,1254683,4454684,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,25317,1
384,3.841,0,0.000,0.000,25707,25707,614293,1254293,4454294,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,25707,1
386,3.861,0,0.000,0.000,26100,26100,613900,1253900,4453900,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,26100,1
388,3.881,0,0.000,0.000,26490,26490,613510,1253510,4453510,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,26490,1
390,3.901,0,0.000,0.000,26885,26885,613115,1253115,4453116,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,26885,1
392,3.921,0,0.000,0.000,27274,27274,612726,1252727,4452727,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,27274,1
394,3.941,0,0.000,0.000,27623,27623,612378,1252378,4452378,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,27623,1
396,3.961,0,0.000,0.000,28043,28043,611957,1251957,4451957,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,28043,1
398,3.981,0,0.000,0.000,28440,28440,611560,1251560,4451560,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,28440,1
400,4.001,0,0.000,0.000,28838,28838,611162,1251162,4451162,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,28838,1
402,4.021,0,0.000,0.000,29244,29244,610756,1250756,4450756,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,29244,1
404,4.041,0,0.000,0.000,29649,29649,610351,1250351,4450352,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,29649,1
406,4.061,0,0.000,0.000,30049,30049,609951,1249951,4449951,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,30049,1
408,4.081,0,0.000,0.000,30459,30459,609541,1249541,4449541,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,30459,1
410,4.101,0,0.000,0.000,30876,30876,609124,1249124,4449124,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,30876,1
412,4.121,0,0.000,0.000,31295,31295,608705,1248705,4448705,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,31295,1
414,4.141,0,0.000,0.000,31713,31713,608287,1248287,4448287,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,31713,1
416,4.161,0,0.000,0.000,32146,32146,607855,1247855,4447855,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,32146,1
418,4.181,0,0.000,0.000,32576,32576,607424,1247425,4447425,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,32576,1
420,4.201,0,0.000,0.000,33002,33002,606998,1246998,4446998,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,33002,1
422,4.221,0,0.000,0.000,33432,33432,606568,1246568,4446568,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,33432,1
424,4.241,0,0.000,0.000,33874,33874,606126,1246126,4446126,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,33874,1
426,4.261,0,0.000,0.000,34319,34319,605681,1245681,4445681,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,34319,1
428,4.281,0,0.000,0.000,34764,34764,605236,1245236,4445236,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,34764,1
430,4.301,0,0.000,0.000,35207,35207,604793,1244793,4444793,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,35207,1
432,4.321,0,0.000,0.000,35663,35663,604337,1244337,4444337,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,35663,1
434,4.341,0,0.000,0.000,36113,36113,603887,1243887,4443887,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,36113,1
436,4.361,0,0.000,0.000,36576,36576,603424,1243424,4443424,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,36576,1
438,4.381,0,0.000,0.000,37039,37039,602961,1242962,4442962,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,37039,1
440,4.401,0,0.000,0.000,37496,37496,602504,1242504,4442504,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,37496,1
442,4.421,0,0.000,0.000,37962,37962,602038,1242038,4442038,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,37962,1
444,4.441,0,0.000,0.000,38434,38434,601566,1241566,4441566,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,38434,1
446,4.461,0,0.000,0.000,38917,38917,601083,1241083,4441083,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,38917,1
448,4.481,0,0.000,0.000,39391,39391,600609,1240609,4440609,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,39391,1
450,4.501,0,0.000,0.000,39865,39865,600135,1240135,4440135,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,39865,1
452,4.521,0,0.000,0.000,40341,40341,599659,1239659,4439659,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,40341,1
454,4.541,0,0.000,0.000,40801,40801,599199,1239199,4439199,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,40801,1
456,4.561,0,0.000,0.000,41287,41287,598713,1238713,4438713,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,41287,1
458,4.581,0,0.000,0.000,41770,41770,598230,1238230,4438230,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,41770,1
460,4.601,0,0.000,0.000,42265,42265,597735,1237735,4437736,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,42265,1
462,4.621,0,0.000,0.000,42754,42754,597246,1237246,4437247,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,42754,1
464,4.641,0,0.000,0.000,43251,43251,596749,1236749,4436749,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,43251,1
466,4.661,0,0.000,0.000,43744,43744,596257,1236257,4436257,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,43744,1
468,4.681,0,0.000,0.000,44234,44234,595766,1235766,4435767,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,44234,1
470,4.701,0,0.000,0.000,44731,44731,595269,1235269,4435269,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,44731,1
472,4.721,0,0.000,0.000,45238,45238,594762,1234762,4434762,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,45238,1
474,4.741,0,0.000,0.000,45733,45733,594267,1234267,4434267,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,45733,1
476,4.761,0,0.000,0.000,46234,46234,593766,1233766,4433767,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,46234,1
478,4.781,0,0.000,0.000,46741,46741,593260,1233260,4433260,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,46741,1
480,4.801,0,0.000,0.000,47251,47251,592749,1232749,4432750,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,47251,1
482,4.821,0,0.000,0.000,47755,47755,592245,1232245,4432245,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,47755,1
484,4.841,0,0.000,0.000,48261,48261,591739,1231739,4431739,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,48261,1
486,4.861,0,0.000,0.000,48783,48783,591217,1231217,4431218,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,48783,1
488,4.881,0,0.000,0.000,49297,49297,590703,1230703,4430703,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,49297,1
490,4.901,0,0.000,0.000,49807,49807,590193,1230193,4430193,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,49807,1
492,4.921,0,0.000,0.000,50324,50324,589676,1229676,4429677,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,50324,1
494,4.941,0,0.000,0.000,50846,50846,589154,1229154,4429154,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,50846,1
496,4.961,0,0.000,0.000,51374,51374,588626,1228626,4428626,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,51374,1
498,4.981,0,0.000,0.000,51901,51901,588099,1228099,4428099,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,51901,1
500,5.001,0,0.000,0.000,52442,52442,587558,1227558,4427558,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,52442,1
502,5.021,0,0.000,0.000,52983,52983,587018,1227018,4427018,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,52983,1
504,5.041,0,0.000,0.000,53512,53512,586488,1226488,4426488,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,53512,1
506,5.061,0,0.000,0.000,54056,54056,585944,1225944,4425944,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,54056,1
508,5.081,0,0.000,0.000,54602,54602,585398,1225398,4425398,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,54602,1
510,5.101,0,0.000,0.000,55141,55141,584859,1224859,4424859,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,55141,1
512,5.121,0,0.000,0.000,55693,55693,584307,1224307,4424307,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,55693,1
514,5.141,0,0.000,0.000,56250,56250,583750,1223750,4423750,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,56250,1
516,5.161,0,0.000,0.000,56790,56790,583210,1223210,4423210,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,56790,1
518,5.181,0,0.000,0.000,57348,57348,582652,1222652,4422652,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,57348,1
520,5.201,0,0.000,0.000,57900,57900,582100,1222100,4422100,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,57900,1
522,5.221,0,0.000,0.000,58463,58463,581537,1221537,4421537,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,58463,1
524,5.241,0,0.000,0.000,59019,59019,580981,1220981,4420982,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,59019,1
526,5.261,0,0.000,0.000,59586,59586,580414,1220414,4420414,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,59586,1
528,5.281,0,0.000,0.000,60061,60061,579939,1219940,4419940,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,60061,1
530,5.301,0,0.000,0.000,60680,60680,579320,1219320,4419320,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,60680,1
532,5.321,0,0.000,0.000,61255,61255,578745,1218745,4418745,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,61255,1
534,5.341,0,0.000,0.000,61815,61815,578185,1218185,4418185,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,61815,1
536,5.361,0,0.000,0.000,62379,62379,577621,1217621,4417621,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,62379,1
538,5.381,0,0.000,0.000,62945,62945,577055,1217055,4417055,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,62945,1
540,5.401,0,0.000,0.000,63528,63528,576472,1216472,4416472,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,63528,1
542,5.421,0,0.000,0.000,64104,64104,575896,1215896,4415896,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,64104,1
544,5.441,0,0.000,0.000,64678,64678,575322,1215322,4415322,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,64678,1
546,5.461,0,0.000,0.000,65265,65265,574736,1214736,4414736,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,65265,1
548,5.481,0,0.000,0.000,65853,65853,574147,1214148,4414148,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,65853,1
550,5.501,0,0.000,0.000,66448,66448,573552,1213552,4413552,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,66448,1
552,5.521,0,0.000,0.000,66982,66982,573018,1213018,4413018,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,66982,1
554,5.541,0,0.000,0.000,67571,67571,572429,1212429,4412429,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,67571,1
556,5.561,0,0.000,0.000,68152,68152,571848,1211848,4411848,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,68152,1
558,5.581,0,0.000,0.000,68740,68740,571260,1211260,4411260,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,68740,1
560,5.601,0,0.000,0.000,69299,69299,570701,1210701,4410702,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,69299,1
562,5.621,0,0.000,0.000,69909,69909,570091,1210092,4410092,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,69909,1
564,5.641,0,0.000,0.000,70493,70493,569507,1209507,4409507,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,70493,1
566,5.661,0,0.000,0.000,71091,71091,568909,1208909,4408909,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,71091,1
568,5.681,0,0.000,0.000,71688,71688,568312,1208312,4408312,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,71688,1
570,5.701,0,0.000,0.000,72314,72314,567686,1207686,4407686,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,72314,1
572,5.721,0,0.000,0.000,72914,72914,567086,1207086,4407086,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,72914,1
574,5.741,0,0.000,0.000,73504,73504,566496,1206496,4406497,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,73504,1
576,5.761,0,0.000,0.000,74135,74135,565865,1205866,4405866,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,74135,1
578,5.781,0,0.000,0.000,74727,74727,565273,1205273,4405274,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,74727,1
580,5.801,0,0.000,0.000,75302,75302,564698,1204698,4404698,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,75302,1
582,5.821,0,0.000,0.000,75902,75902,564098,1204098,4404098,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,75902,1
584,5.841,0,0.000,0.000,76474,76474,563526,1203526,4403526,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,76474,1
586,5.861,0,0.000,0.000,77161,77161,562839,1202839,4402839,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,77161,1
588,5.881,0,0.000,0.000,77801,77801,562199,1202199,4402199,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,77801,1
590,5.901,0,0.000,0.000,78433,78433,561567,1201567,4401568,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,78433,1
592,5.921,0,0.000,0.000,79062,79062,560938,1200938,4400938,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,79062,1
594,5.941,0,0.000,0.000,79702,79702,560298,1200298,4400298,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,79702,1
596,5.961,0,0.000,0.000,80329,80329,559671,1199671,4399672,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,80329,1
598,5.981,0,0.000,0.000,80968,80968,559032,1199032,4399033,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,80968,1
600,6.001,0,0.000,0.000,81597,81597,558403,1198403,4398404,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,81597,1
602,6.021,0,0.000,0.000,82234,82234,557766,1197766,4397766,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,82234,1
604,6.041,0,0.000,0.000,82885,82885,557116,1197116,4397116,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,82885,1
606,6.061,0,0.000,0.000,83504,83504,556496,1196496,4396496,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,83504,1
608,6.081,0,0.000,0.000,84130,84130,555871,1195871,4395871,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,84130,1
610,6.101,0,0.000,0.000,84780,84780,555220,1195220,4395220,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,84780,1
612,6.121,0,0.000,0.000,85436,85436,554564,1194564,4394564,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,85436,1
614,6.141,0,0.000,0.000,86083,86083,553917,1193917,4393918,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,86083,1
616,6.161,0,0.000,0.000,86747,86747,553253,1193253,4393254,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,86747,1
618,6.181,0,0.000,0.000,87413,87413,552588,1192588,4392588,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,87413,1
620,6.201,0,0.000,0.000,88076,88076,551924,1191924,4391925,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,88076,1
622,6.221,0,0.000,0.000,88739,88739,551261,1191261,4391261,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,88739,1
624,6.241,0,0.000,0.000,89414,89414,550586,1190586,4390586,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,89414,1
626,6.261,0,0.000,0.000,90096,90096,549904,1189904,4389904,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,90096,1
628,6.281,0,0.000,0.000,90770,90770,549230,1189230,4389230,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,90770,1
630,6.301,0,0.000,0.000,91450,91450,548550,1188550,4388550,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,91450,1
632,6.321,0,0.000,0.000,92125,92125,547875,1187875,4387875,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,92125,1
634,6.341,0,0.000,0.000,92802,92802,547198,1187198,4387198,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,92802,1
636,6.361,0,0.000,0.000,93490,93490,546510,1186510,4386511,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,93490,1
638,6.381,0,0.000,0.000,94102,94102,545898,1185898,4385898,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,94102,1
640,6.401,0,0.000,0.000,94802,94802,545198,1185198,4385198,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,94802,1
642,6.421,0,0.000,0.000,95481,95481,544519,1184519,4384519,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,95481,1
644,6.441,0,0.000,0.000,96174,96174,543826,1183826,4383826,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,96174,1
646,6.461,0,0.000,0.000,96870,96870,543130,1183130,4383130,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,96870,1
648,6.481,0,0.000,0.000,97560,97560,542440,1182440,4382440,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,97560,1
650,6.501,0,0.000,0.000,98253,98253,541747,1181747,4381748,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,98253,1
652,6.521,0,0.000,0.000,98957,98957,541043,1181043,4381043,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,98957,1
654,6.541,0,0.000,0.000,99652,99652,540348,1180348,4380348,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,99652,1
656,6.561,0,0.000,0.000,100356,100356,539644,1179644,4379644,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,100356,1
658,6.581,0,0.000,0.000,101062,101062,538939,1178939,4378939,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,101062,1
660,6.601,0,0.000,0.000,101773,101773,538227,1178227,4378227,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,101773,1
662,6.621,0,0.000,0.000,102472,102472,537529,1177529,4377529,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,102472,1
664,6.641,0,0.000,0.000,103177,103177,536823,1176823,4376823,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,103177,1
666,6.661,0,0.000,0.000,103893,103893,536107,1176107,4376107,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,103893,1
668,6.681,0,0.000,0.000,104608,104608,535392,1175392,4375393,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,104608,1
670,6.701,0,0.000,0.000,105332,105332,534668,1174668,4374668,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,105332,1
672,6.721,0,0.000,0.000,106057,106057,533943,1173943,4373943,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,106057,1
674,6.741,0,0.000,0.000,106789,106789,533211,1173211,4373211,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,106789,1
676,6.761,0,0.000,0.000,107496,107496,532504,1172504,4372505,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,107496,1
678,6.781,0,0.000,0.000,108195,108195,531805,1171805,4371805,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,108195,1
680,6.801,0,0.000,0.000,108933,108933,531067,1171067,4371067,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,108933,1
682,6.821,0,0.000,0.000,109658,109658,530343,1170343,4370343,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,109658,1
684,6.841,0,0.000,0.000,110381,110381,529619,1169619,4369619,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,110381,1
686,6.861,0,0.000,0.000,111116,111116,528884,1168884,4368884,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,111116,1
688,6.881,0,0.000,0.000,111843,111843,528157,1168157,4368157,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,111843,1
690,6.901,0,0.000,0.000,112576,112576,527424,1167424,4367425,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,112576,1
692,6.921,0,0.000,0.000,113309,113309,526691,1166691,4366692,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,113309,1
694,6.941,0,0.000,0.000,113946,113946,526054,1166055,4366055,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,113946,1
696,6.961,0,0.000,0.000,114626,114626,525374,1165374,4365375,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,114626,1
698,6.981,0,0.000,0.000,115339,115339,524661,1164661,4364662,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,115339,1
700,7.001,0,0.000,0.000,116041,116041,523959,1163959,4363960,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,116041,1
702,7.021,0,0.000,0.000,116780,116780,523220,1163220,4363220,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,116780,1
704,7.041,0,0.000,0.000,117553,117553,522447,1162447,4362448,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,117553,1
706,7.061,0,0.000,0.000,118284,118284,521716,1161716,4361717,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,118284,1
708,7.081,0,0.000,0.000,118989,118989,521011,1161011,4361011,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,118989,1
710,7.101,0,0.000,0.000,119777,119777,520223,1160223,4360223,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,119777,1
712,7.121,0,0.000,0.000,120545,120545,519455,1159455,4359455,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,120545,1
714,7.141,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
716,7.161,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
718,7.181,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,1
720,7.201,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
722,7.221,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
724,7.241,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
726,7.261,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
728,7.281,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
730,7.301,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
732,7.321,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
734,7.341,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
736,7.361,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
738,7.381,0,0.000,0.000,0,0,640000,1280000,4480000,0.00,0.00,0,407.3,407.3,0.0,0.00,0,0,0.000,0,0
